store_id,product_id,stock_quantity,last_updated
11,37,30,8/19/2023
16,96,45,8/20/2023
4,52,141,8/21/2023
7,95,56,8/21/2023
15,81,57,8/22/2023
13,77,134,8/22/2023
11,61,177,8/23/2023
17,61,22,8/23/2023
14,12,72,8/23/2023
12,9,32,8/24/2023
13,91,120,8/25/2023
7,20,73,8/25/2023
2,16,138,8/25/2023
16,79,140,8/25/2023
6,39,42,8/26/2023
12,78,8,8/26/2023
3,58,29,8/27/2023
11,74,78,8/28/2023
18,83,112,8/29/2023
1,68,23,8/29/2023
9,86,29,8/29/2023
7,60,201,8/29/2023
14,3,155,8/29/2023
17,37,9,8/29/2023
17,84,141,8/30/2023
19,24,76,8/30/2023
14,32,81,8/30/2023
13,3,0,8/30/2023
8,97,74,8/30/2023
9,74,79,8/31/2023
11,40,158,8/31/2023
9,94,154,9/1/2023
15,68,24,9/1/2023
1,72,1,9/1/2023
6,12,103,9/2/2023
9,90,196,9/3/2023
3,32,2,9/3/2023
16,8,180,9/3/2023
4,11,15,9/3/2023
12,94,37,9/4/2023
2,58,65,9/4/2023
19,31,4,9/4/2023
12,17,45,9/5/2023
7,57,158,9/5/2023
3,42,134,9/5/2023
9,23,132,9/6/2023
4,47,175,9/6/2023
12,5,183,9/6/2023
3,63,82,9/7/2023
14,20,113,9/7/2023
10,93,112,9/8/2023
3,55,71,9/8/2023
18,90,75,9/8/2023
11,55,105,9/8/2023
11,30,120,9/8/2023
16,17,125,9/9/2023
9,41,26,9/9/2023
8,92,80,9/9/2023
3,40,76,9/9/2023
20,67,53,9/9/2023
20,78,194,9/10/2023
2,41,35,9/10/2023
8,67,101,9/11/2023
20,53,110,9/11/2023
14,65,30,9/11/2023
12,3,40,9/11/2023
10,70,11,9/12/2023
14,95,16,9/12/2023
3,79,153,9/12/2023
16,85,129,9/13/2023
13,98,106,9/14/2023
8,97,80,9/14/2023
4,69,167,9/14/2023
4,68,110,9/15/2023
13,72,155,9/15/2023
19,38,125,9/15/2023
18,85,34,9/15/2023
18,1,11,9/16/2023
15,39,78,9/16/2023
5,15,0,9/16/2023
13,22,37,9/16/2023
1,54,169,9/16/2023
5,19,52,9/17/2023
1,76,135,9/17/2023
9,67,84,9/18/2023
11,76,178,9/18/2023
7,5,137,9/18/2023
16,88,120,9/18/2023
6,81,111,9/18/2023
18,4,64,9/18/2023
4,72,12,9/18/2023
19,91,32,9/19/2023
19,83,155,9/19/2023
14,46,106,9/19/2023
8,18,113,9/19/2023
14,38,12,9/19/2023
8,37,141,9/19/2023
20,60,152,9/20/2023
16,16,122,9/20/2023
2,53,188,9/21/2023
12,18,113,9/21/2023
5,27,73,9/21/2023
15,69,74,9/21/2023
20,8,82,9/21/2023
3,42,64,9/21/2023
9,12,84,9/22/2023
2,27,145,9/22/2023
10,71,153,9/22/2023
1,1,74,9/22/2023
1,79,126,9/22/2023
19,41,46,9/24/2023
3,41,149,9/25/2023
5,92,181,9/25/2023
4,63,61,9/25/2023
15,12,181,9/25/2023
15,79,146,9/26/2023
19,58,176,9/26/2023
10,22,96,9/26/2023
12,32,54,9/27/2023
5,1,33,9/27/2023
6,39,126,9/27/2023
14,42,35,9/28/2023
1,33,201,9/28/2023
4,93,20,9/28/2023
2,29,48,9/29/2023
12,54,116,9/30/2023
10,43,172,9/30/2023
20,86,132,10/1/2023
13,70,85,10/1/2023
1,77,90,10/1/2023
5,47,15,10/1/2023
17,42,71,10/2/2023
5,43,193,10/2/2023
9,99,23,10/2/2023
13,79,117,10/2/2023
6,6,94,10/2/2023
6,31,121,10/2/2023
8,28,172,10/3/2023
3,91,68,10/3/2023
17,4,104,10/3/2023
19,92,2,10/4/2023
14,29,119,10/4/2023
19,4,93,10/4/2023
18,52,162,10/4/2023
15,72,159,10/5/2023
4,69,143,10/5/2023
13,39,2,10/6/2023
6,11,54,10/6/2023
19,65,3,10/7/2023
7,99,18,10/7/2023
16,28,56,10/7/2023
15,68,174,10/7/2023
16,12,126,10/7/2023
5,25,127,10/7/2023
1,46,118,10/7/2023
15,93,59,10/8/2023
12,64,117,10/8/2023
14,23,121,10/9/2023
14,9,143,10/10/2023
9,22,153,10/11/2023
11,86,40,10/12/2023
10,47,176,10/12/2023
9,75,181,10/12/2023
8,26,71,10/12/2023
3,14,73,10/13/2023
8,7,115,10/13/2023
19,19,96,10/13/2023
5,2,27,10/14/2023
10,81,119,10/14/2023
2,86,2,10/14/2023
14,13,24,10/14/2023
7,64,33,10/15/2023
16,4,128,10/15/2023
11,79,169,10/15/2023
7,24,7,10/15/2023
12,48,109,10/16/2023
8,13,122,10/17/2023
18,86,161,10/17/2023
4,53,54,10/17/2023
3,37,8,10/17/2023
4,46,144,10/18/2023
1,65,74,10/18/2023
5,47,147,10/18/2023
7,60,154,10/19/2023
9,20,83,10/19/2023
7,14,27,10/19/2023
1,77,103,10/20/2023
14,81,47,10/20/2023
12,21,2,10/20/2023
1,40,40,10/21/2023
16,97,75,10/22/2023
9,67,123,10/22/2023
17,41,13,10/22/2023
14,14,173,10/22/2023
5,29,51,10/22/2023
9,51,173,10/22/2023
2,20,190,10/23/2023
5,77,140,10/23/2023
9,92,86,10/23/2023
1,26,153,10/23/2023
13,32,139,10/24/2023
3,33,70,10/24/2023
4,60,153,10/24/2023
10,78,73,10/25/2023
6,8,158,10/26/2023
8,68,122,10/26/2023
19,34,75,10/26/2023
12,46,159,10/27/2023
14,24,31,10/27/2023
20,60,19,10/28/2023
11,55,158,10/28/2023
4,9,4,10/29/2023
3,49,1,10/30/2023
16,38,46,10/30/2023
7,36,21,10/30/2023
16,34,16,10/30/2023
11,30,90,10/30/2023
17,22,35,10/30/2023
2,50,76,10/31/2023
17,74,169,10/31/2023
14,49,57,10/31/2023
18,77,37,10/31/2023
8,52,131,10/31/2023
14,33,188,11/2/2023
1,72,67,11/3/2023
11,32,105,11/3/2023
14,25,155,11/3/2023
9,81,139,11/3/2023
15,68,133,11/4/2023
18,24,93,11/4/2023
11,49,165,11/4/2023
8,67,156,11/5/2023
2,48,1,11/5/2023
16,58,92,11/5/2023
9,78,141,11/5/2023
17,17,33,11/5/2023
14,51,23,11/6/2023
2,67,151,11/6/2023
16,74,44,11/6/2023
20,7,70,11/7/2023
11,30,127,11/7/2023
18,77,143,11/7/2023
6,8,77,11/7/2023
2,9,0,11/8/2023
6,16,29,11/8/2023
10,94,12,11/8/2023
7,17,148,11/8/2023
6,69,20,11/9/2023
19,33,54,11/9/2023
6,95,134,11/9/2023
9,12,59,11/10/2023
11,9,182,11/10/2023
11,59,15,11/11/2023
11,30,102,11/11/2023
11,78,171,11/11/2023
13,53,20,11/12/2023
19,14,104,11/13/2023
20,18,77,11/13/2023
3,24,131,11/13/2023
9,66,116,11/13/2023
1,62,52,11/14/2023
11,9,31,11/14/2023
19,82,104,11/14/2023
11,9,185,11/15/2023
4,52,121,11/15/2023
1,18,129,11/15/2023
17,39,19,11/16/2023
12,56,132,11/16/2023
5,18,172,11/17/2023
11,62,70,11/17/2023
4,91,6,11/17/2023
17,94,46,11/17/2023
15,65,180,11/18/2023
7,60,47,11/18/2023
4,91,99,11/19/2023
2,72,146,11/19/2023
9,34,135,11/20/2023
8,52,135,11/20/2023
6,38,22,11/20/2023
2,89,82,11/21/2023
13,70,48,11/21/2023
10,76,141,11/21/2023
14,35,146,11/21/2023
11,49,178,11/22/2023
8,25,113,11/25/2023
15,90,124,11/25/2023
13,29,144,11/27/2023
5,2,103,11/27/2023
8,87,46,11/27/2023
16,32,10,11/27/2023
19,83,62,11/28/2023
17,3,141,11/28/2023
15,65,23,11/28/2023
2,1,169,11/29/2023
7,83,127,11/29/2023
18,17,79,11/29/2023
3,85,149,11/29/2023
10,90,203,11/30/2023
19,62,135,11/30/2023
13,16,25,11/30/2023
4,26,77,11/30/2023
8,36,56,11/30/2023
14,36,146,11/30/2023
14,77,91,12/1/2023
9,19,74,12/1/2023
17,97,56,12/1/2023
8,53,146,12/1/2023
9,26,23,12/2/2023
9,72,177,12/2/2023
18,68,129,12/2/2023
5,59,2,12/3/2023
15,91,177,12/3/2023
6,28,41,12/3/2023
20,31,80,12/3/2023
16,91,106,12/3/2023
5,77,179,12/3/2023
8,55,19,12/4/2023
8,7,41,12/4/2023
16,34,25,12/4/2023
15,23,58,12/4/2023
11,97,116,12/4/2023
19,99,70,12/6/2023
15,54,196,12/6/2023
13,21,85,12/6/2023
1,35,48,12/7/2023
3,14,40,12/7/2023
11,2,70,12/7/2023
7,64,168,12/9/2023
14,61,197,12/9/2023
7,63,62,12/9/2023
4,18,79,12/9/2023
8,86,115,12/10/2023
5,71,33,12/10/2023
16,74,195,12/10/2023
6,87,164,12/11/2023
1,83,62,12/11/2023
16,64,20,12/11/2023
10,23,94,12/11/2023
8,61,164,12/11/2023
15,4,182,12/12/2023
3,34,73,12/13/2023
2,98,200,12/13/2023
1,83,67,12/14/2023
11,1,70,12/14/2023
9,35,67,12/15/2023
2,94,87,12/15/2023
4,1,121,12/16/2023
6,94,34,12/16/2023
8,80,0,12/17/2023
20,63,157,12/18/2023
11,63,43,12/18/2023
15,9,63,12/18/2023
5,33,129,12/18/2023
3,62,7,12/18/2023
3,13,2,12/19/2023
18,51,145,12/19/2023
16,62,140,12/20/2023
19,59,93,12/21/2023
10,66,158,12/21/2023
2,92,98,12/22/2023
11,80,49,12/22/2023
9,99,14,12/23/2023
16,73,93,12/23/2023
18,44,69,12/24/2023
8,86,82,12/25/2023
20,48,44,12/25/2023
17,9,108,12/25/2023
4,49,19,12/26/2023
3,25,109,12/27/2023
8,15,167,12/27/2023
8,82,52,12/27/2023
13,62,139,12/28/2023
10,55,60,12/28/2023
9,3,116,12/28/2023
16,70,111,12/29/2023
3,3,187,12/29/2023
2,22,156,12/29/2023
3,6,46,12/29/2023
3,34,154,12/29/2023
16,6,20,12/30/2023
3,26,108,12/30/2023
1,6,51,12/30/2023
19,72,94,12/30/2023
16,73,28,12/31/2023
14,67,78,1/1/2024
8,56,67,1/1/2024
4,42,65,1/2/2024
6,36,43,1/2/2024
14,32,38,1/2/2024
10,26,124,1/2/2024
15,42,153,1/3/2024
10,18,173,1/3/2024
9,49,19,1/3/2024
8,72,125,1/4/2024
5,75,85,1/4/2024
7,41,129,1/4/2024
9,78,124,1/5/2024
16,48,67,1/6/2024
6,88,120,1/6/2024
5,53,165,1/6/2024
20,81,163,1/7/2024
7,100,151,1/7/2024
7,59,12,1/8/2024
17,81,167,1/9/2024
8,26,102,1/9/2024
10,78,125,1/10/2024
12,56,161,1/10/2024
16,89,112,1/11/2024
19,28,82,1/12/2024
11,73,74,1/12/2024
5,40,119,1/12/2024
18,86,139,1/12/2024
10,75,45,1/13/2024
13,39,76,1/14/2024
17,84,86,1/14/2024
2,53,94,1/15/2024
15,87,54,1/15/2024
8,75,37,1/15/2024
15,100,101,1/16/2024
8,74,170,1/17/2024
2,20,111,1/17/2024
15,13,27,1/17/2024
6,66,145,1/17/2024
9,24,177,1/17/2024
18,39,142,1/18/2024
18,42,115,1/18/2024
7,12,167,1/18/2024
10,29,202,1/19/2024
4,92,118,1/19/2024
5,12,98,1/19/2024
2,99,172,1/19/2024
16,57,157,1/19/2024
13,99,50,1/19/2024
11,32,88,1/19/2024
14,35,14,1/21/2024
10,39,79,1/21/2024
6,53,114,1/21/2024
15,79,75,1/22/2024
3,28,78,1/22/2024
20,26,59,1/23/2024
7,16,7,1/23/2024
13,13,51,1/23/2024
17,59,54,1/24/2024
10,48,13,1/24/2024
9,14,59,1/24/2024
20,96,190,1/25/2024
18,84,103,1/25/2024
12,20,9,1/25/2024
16,80,179,1/25/2024
6,63,58,1/25/2024
4,88,58,1/26/2024
18,80,104,1/27/2024
9,9,21,1/27/2024
5,91,10,1/27/2024
3,14,54,1/27/2024
8,33,58,1/28/2024
13,71,173,1/28/2024
3,25,126,1/28/2024
9,34,122,1/28/2024
7,14,142,1/29/2024
9,34,126,1/29/2024
17,29,47,1/29/2024
14,75,114,1/30/2024
16,92,159,1/30/2024
4,74,68,1/30/2024
18,93,174,1/31/2024
4,95,166,1/31/2024
20,73,159,1/31/2024
5,48,123,1/31/2024
1,47,171,2/1/2024
8,84,34,2/1/2024
17,88,49,2/1/2024
17,94,7,2/1/2024
4,96,75,2/1/2024
10,95,8,2/2/2024
1,20,109,2/2/2024
15,17,18,2/3/2024
2,75,47,2/3/2024
3,14,14,2/4/2024
16,62,81,2/4/2024
6,34,87,2/5/2024
3,77,147,2/5/2024
3,17,56,2/5/2024
19,51,105,2/5/2024
3,13,47,2/6/2024
2,77,74,2/6/2024
17,26,47,2/6/2024
16,90,14,2/7/2024
4,61,143,2/7/2024
16,93,41,2/8/2024
18,34,15,2/9/2024
5,45,58,2/9/2024
8,41,201,2/10/2024
4,72,132,2/10/2024
13,80,33,2/10/2024
19,75,136,2/10/2024
20,1,75,2/10/2024
3,41,138,2/10/2024
17,25,17,2/10/2024
15,43,19,2/11/2024
17,54,112,2/11/2024
18,58,65,2/12/2024
7,36,45,2/12/2024
15,77,56,2/12/2024
3,14,110,2/12/2024
5,65,21,2/12/2024
7,63,95,2/13/2024
16,42,26,2/13/2024
7,65,85,2/13/2024
15,97,75,2/13/2024
14,94,59,2/14/2024
15,47,69,2/14/2024
16,45,58,2/15/2024
14,40,128,2/16/2024
15,10,66,2/16/2024
19,95,77,2/16/2024
14,4,64,2/16/2024
9,14,101,2/16/2024
11,31,70,2/17/2024
20,89,140,2/17/2024
3,45,188,2/17/2024
12,12,24,2/18/2024
4,64,111,2/18/2024
19,42,101,2/19/2024
12,59,69,2/19/2024
9,7,37,2/19/2024
16,85,19,2/20/2024
19,64,172,2/20/2024
3,90,93,2/20/2024
8,93,126,2/21/2024
7,16,52,2/21/2024
12,89,90,2/22/2024
9,5,148,2/22/2024
3,65,151,2/22/2024
4,46,137,2/23/2024
15,16,74,2/23/2024
20,68,85,2/24/2024
8,47,5,2/25/2024
20,60,109,2/25/2024
14,87,144,2/26/2024
2,67,167,2/26/2024
6,50,140,2/26/2024
15,20,92,2/26/2024
20,81,46,2/27/2024
20,73,163,2/28/2024
6,13,38,2/28/2024
10,68,87,2/28/2024
8,36,22,2/28/2024
17,16,155,3/1/2024
12,63,109,3/2/2024
12,20,91,3/2/2024
20,60,4,3/2/2024
9,58,1,3/3/2024
20,43,118,3/4/2024
10,64,150,3/4/2024
5,72,26,3/6/2024
11,32,145,3/6/2024
12,5,150,3/6/2024
19,32,122,3/6/2024
6,79,45,3/6/2024
12,86,100,3/6/2024
20,90,101,3/6/2024
4,99,205,3/7/2024
3,14,101,3/7/2024
7,40,40,3/8/2024
4,83,170,3/9/2024
7,35,64,3/9/2024
13,72,132,3/9/2024
19,91,187,3/10/2024
16,30,192,3/10/2024
10,15,46,3/11/2024
12,73,99,3/11/2024
7,47,185,3/11/2024
5,25,151,3/11/2024
4,52,62,3/13/2024
1,57,75,3/13/2024
13,32,26,3/13/2024
12,61,44,3/14/2024
13,47,22,3/15/2024
3,36,104,3/16/2024
6,94,95,3/16/2024
4,18,33,3/16/2024
13,82,15,3/17/2024
7,18,88,3/17/2024
20,2,193,3/17/2024
16,10,85,3/17/2024
5,16,65,3/17/2024
20,8,34,3/18/2024
16,36,9,3/18/2024
9,5,110,3/18/2024
8,41,85,3/18/2024
1,44,147,3/19/2024
11,91,10,3/19/2024
5,5,146,3/19/2024
17,98,37,3/20/2024
2,94,41,3/20/2024
20,25,179,3/20/2024
20,69,134,3/20/2024
14,30,19,3/20/2024
10,70,93,3/21/2024
19,81,94,3/21/2024
15,96,183,3/22/2024
6,66,194,3/22/2024
16,49,54,3/22/2024
16,25,22,3/23/2024
9,49,111,3/23/2024
11,50,49,3/24/2024
12,69,29,3/24/2024
3,31,60,3/24/2024
18,9,174,3/25/2024
15,65,134,3/25/2024
14,100,115,3/25/2024
18,18,65,3/25/2024
5,15,142,3/26/2024
17,97,60,3/26/2024
11,79,88,3/26/2024
4,6,56,3/27/2024
4,91,54,3/27/2024
5,40,116,3/27/2024
17,77,146,3/27/2024
20,89,97,3/27/2024
5,85,142,3/28/2024
8,9,183,3/28/2024
4,57,29,3/29/2024
2,75,88,3/29/2024
16,70,160,3/29/2024
15,92,73,3/29/2024
5,15,37,3/29/2024
7,72,32,3/29/2024
14,53,153,3/30/2024
19,31,105,3/31/2024
7,51,121,4/1/2024
6,28,69,4/1/2024
13,79,208,4/2/2024
10,2,174,4/2/2024
18,5,125,4/2/2024
8,41,152,4/3/2024
18,75,37,4/4/2024
18,49,153,4/4/2024
11,97,86,4/4/2024
19,81,175,4/5/2024
20,92,78,4/8/2024
16,64,30,4/8/2024
2,14,55,4/8/2024
4,70,41,4/9/2024
17,42,30,4/9/2024
12,71,36,4/10/2024
19,88,75,4/10/2024
13,30,133,4/10/2024
19,96,70,4/12/2024
12,42,26,4/12/2024
12,12,165,4/12/2024
11,59,113,4/13/2024
4,8,30,4/14/2024
6,80,170,4/14/2024
8,50,150,4/14/2024
14,59,205,4/15/2024
20,93,150,4/15/2024
19,68,179,4/15/2024
11,37,95,4/17/2024
12,54,50,4/17/2024
14,81,21,4/17/2024
20,82,37,4/17/2024
9,90,51,4/19/2024
19,21,6,4/19/2024
16,42,109,4/19/2024
17,19,25,4/20/2024
19,59,120,4/20/2024
13,32,24,4/20/2024
8,5,20,4/20/2024
9,73,134,4/21/2024
13,56,77,4/21/2024
5,75,186,4/21/2024
5,14,15,4/22/2024
4,27,70,4/22/2024
4,26,187,4/22/2024
3,5,171,4/22/2024
18,92,143,4/22/2024
17,69,50,4/22/2024
19,53,47,4/23/2024
20,69,205,4/23/2024
7,40,150,4/24/2024
18,74,154,4/24/2024
19,35,164,4/24/2024
3,87,0,4/25/2024
8,46,97,4/25/2024
13,23,168,4/25/2024
10,13,94,4/25/2024
4,55,74,4/25/2024
5,43,60,4/26/2024
14,72,146,4/27/2024
7,90,8,4/27/2024
20,32,93,4/28/2024
6,29,136,4/28/2024
16,93,97,4/28/2024
11,63,93,4/29/2024
6,90,101,4/29/2024
20,33,141,4/29/2024
1,67,34,4/30/2024
7,22,169,4/30/2024
6,78,55,4/30/2024
3,74,22,5/1/2024
10,2,50,5/1/2024
12,35,64,5/1/2024
6,2,9,5/1/2024
17,24,7,5/1/2024
1,50,76,5/2/2024
20,39,157,5/2/2024
7,84,85,5/3/2024
11,67,10,5/3/2024
20,17,93,5/5/2024
14,95,60,5/5/2024
9,93,80,5/6/2024
6,15,7,5/6/2024
6,88,33,5/6/2024
1,69,8,5/6/2024
12,1,124,5/6/2024
9,76,186,5/6/2024
17,4,32,5/7/2024
8,89,79,5/7/2024
7,29,82,5/7/2024
1,97,27,5/8/2024
9,91,55,5/9/2024
16,45,54,5/9/2024
12,13,54,5/9/2024
17,9,156,5/9/2024
11,26,2,5/9/2024
7,96,146,5/10/2024
5,44,154,5/10/2024
11,88,179,5/10/2024
3,43,167,5/11/2024
18,96,116,5/11/2024
20,13,3,5/11/2024
14,13,166,5/12/2024
12,59,52,5/14/2024
15,44,38,5/14/2024
3,26,32,5/14/2024
3,16,94,5/15/2024
17,37,173,5/15/2024
1,68,136,5/15/2024
2,81,77,5/16/2024
11,94,178,5/17/2024
2,12,125,5/17/2024
14,82,197,5/17/2024
19,64,135,5/18/2024
7,74,184,5/18/2024
3,78,28,5/18/2024
16,37,156,5/18/2024
19,65,160,5/18/2024
7,44,148,5/19/2024
3,50,180,5/19/2024
14,75,186,5/19/2024
20,84,36,5/20/2024
1,66,157,5/20/2024
18,2,132,5/21/2024
3,92,162,5/21/2024
12,19,123,5/22/2024
15,1,106,5/22/2024
3,44,100,5/23/2024
6,10,26,5/23/2024
4,9,185,5/23/2024
7,44,30,5/23/2024
11,99,170,5/24/2024
19,2,17,5/24/2024
4,4,165,5/25/2024
12,42,86,5/25/2024
3,38,66,5/25/2024
13,39,143,5/26/2024
3,3,128,5/26/2024
3,59,133,5/26/2024
20,82,153,5/27/2024
1,32,88,5/27/2024
5,51,8,5/27/2024
17,89,135,5/29/2024
11,66,129,5/30/2024
14,5,118,5/30/2024
12,23,32,5/30/2024
3,76,46,6/1/2024
20,5,10,6/1/2024
3,52,53,6/2/2024
1,50,37,6/2/2024
11,43,3,6/2/2024
11,86,72,6/2/2024
9,22,59,6/3/2024
14,44,117,6/3/2024
3,68,194,6/3/2024
19,43,71,6/3/2024
9,18,65,6/3/2024
1,44,53,6/3/2024
15,100,192,6/3/2024
1,59,150,6/4/2024
15,47,121,6/4/2024
1,28,24,6/4/2024
16,38,133,6/5/2024
10,99,10,6/5/2024
19,12,121,6/6/2024
8,10,22,6/6/2024
6,41,194,6/6/2024
16,18,181,6/6/2024
15,92,109,6/7/2024
4,57,143,6/7/2024
17,34,12,6/7/2024
7,16,2,6/8/2024
20,74,94,6/8/2024
18,63,184,6/8/2024
8,93,43,6/9/2024
5,31,192,6/9/2024
5,98,6,6/9/2024
13,71,108,6/9/2024
6,49,30,6/10/2024
8,94,148,6/10/2024
11,90,181,6/11/2024
7,54,162,6/11/2024
15,51,165,6/12/2024
7,49,157,6/13/2024
17,48,66,6/13/2024
5,13,185,6/13/2024
1,57,124,6/13/2024
10,26,102,6/13/2024
7,57,85,6/14/2024
10,33,83,6/16/2024
2,16,122,6/17/2024
18,65,180,6/17/2024
20,67,130,6/17/2024
18,51,196,6/18/2024
9,83,146,6/18/2024
7,96,75,6/18/2024
13,1,81,6/18/2024
6,50,73,6/19/2024
20,59,144,6/20/2024
16,71,61,6/21/2024
13,50,124,6/21/2024
14,50,90,6/22/2024
19,1,24,6/22/2024
1,96,19,6/22/2024
20,61,70,6/23/2024
15,19,21,6/23/2024
4,16,52,6/24/2024
9,10,86,6/25/2024
18,76,136,6/25/2024
14,16,56,6/25/2024
12,33,169,6/25/2024
7,95,52,6/26/2024
7,52,91,6/26/2024
7,49,155,6/27/2024
16,6,103,6/27/2024
1,91,180,6/27/2024
16,60,95,6/28/2024
17,44,82,6/28/2024
13,19,2,6/28/2024
1,47,109,6/28/2024
20,61,8,6/29/2024
1,70,134,6/29/2024
15,19,30,6/30/2024
2,100,87,6/30/2024
4,23,1,7/1/2024
4,84,197,7/1/2024
11,51,161,7/1/2024
20,90,25,7/2/2024
5,91,21,7/2/2024
4,81,145,7/3/2024
3,40,182,7/3/2024
2,87,120,7/3/2024
12,73,186,7/5/2024
15,32,75,7/6/2024
1,15,63,7/6/2024
5,92,186,7/6/2024
5,80,159,7/6/2024
14,87,98,7/6/2024
5,41,12,7/6/2024
12,8,186,7/7/2024
10,33,2,7/7/2024
18,32,18,7/8/2024
16,70,48,7/8/2024
3,75,29,7/9/2024
14,75,193,7/9/2024
12,80,76,7/10/2024
15,53,136,7/10/2024
10,27,113,7/11/2024
3,95,127,7/12/2024
10,92,200,7/12/2024
10,44,2,7/12/2024
9,6,183,7/12/2024
18,14,173,7/13/2024
5,85,95,7/13/2024
2,3,11,7/13/2024
17,79,2,7/15/2024
16,47,6,7/15/2024
10,88,93,7/16/2024
16,66,112,7/16/2024
10,92,45,7/16/2024
15,21,15,7/16/2024
20,37,178,7/17/2024
19,22,112,7/17/2024
7,63,57,7/18/2024
10,78,109,7/18/2024
9,17,118,7/19/2024
4,13,109,7/19/2024
16,36,86,7/19/2024
7,51,50,7/19/2024
12,75,165,7/19/2024
11,10,87,7/19/2024
9,33,75,7/19/2024
20,81,27,7/20/2024
14,27,106,7/20/2024
6,13,76,7/21/2024
4,63,105,7/21/2024
17,4,99,7/21/2024
5,97,33,7/22/2024
20,98,187,7/22/2024
5,4,77,7/23/2024
20,85,147,7/23/2024
7,96,157,7/23/2024
18,45,115,7/24/2024
19,78,192,7/24/2024
8,27,195,7/24/2024
1,42,43,7/24/2024
13,35,154,7/24/2024
3,20,151,7/25/2024
11,85,129,7/25/2024
18,76,87,7/25/2024
10,90,39,7/25/2024
17,71,200,7/26/2024
10,90,86,7/26/2024
4,76,94,7/26/2024
19,45,14,7/26/2024
15,50,67,7/27/2024
5,15,10,7/28/2024
14,82,113,7/29/2024
13,100,148,7/29/2024
20,5,118,7/29/2024
20,53,147,7/30/2024
5,7,77,7/30/2024
17,8,69,7/31/2024
18,6,166,7/31/2024
20,55,90,7/31/2024
15,21,36,7/31/2024
8,61,50,7/31/2024
8,70,8,7/31/2024
6,26,19,7/31/2024
20,23,36,8/1/2024
4,94,30,8/1/2024
11,36,165,8/1/2024
9,67,108,8/2/2024
10,56,193,8/2/2024
8,96,32,8/2/2024
14,18,86,8/2/2024
14,68,148,8/2/2024
9,18,2,8/2/2024
9,74,30,8/2/2024
4,9,146,8/3/2024
9,87,69,8/3/2024
5,73,33,8/3/2024
11,64,37,8/4/2024
9,67,126,8/4/2024
12,65,184,8/4/2024
6,67,30,8/5/2024
18,20,167,8/5/2024
18,6,120,8/6/2024
15,68,68,8/6/2024
1,36,194,8/6/2024
18,22,138,8/6/2024
13,25,106,8/6/2024
10,81,122,8/6/2024
14,40,63,8/6/2024
18,54,114,8/7/2024
8,35,182,8/7/2024
13,97,102,8/7/2024
16,38,59,8/8/2024
6,57,10,8/8/2024
19,5,161,8/9/2024
17,10,136,8/9/2024
13,85,12,8/10/2024
17,46,82,8/10/2024
11,13,196,8/10/2024
20,4,150,8/10/2024
6,26,108,8/11/2024
11,80,131,8/11/2024
3,17,63,8/11/2024
15,74,46,8/12/2024
9,57,43,8/12/2024
6,86,170,8/13/2024
1,4,70,8/13/2024
7,57,102,8/13/2024
13,95,118,8/13/2024
7,29,132,8/15/2024
18,87,129,8/15/2024
6,55,19,8/16/2024
2,93,106,8/16/2024
2,60,67,8/17/2024
2,4,108,8/17/2024
1,88,16,8/18/2024
12,75,114,8/18/2024
19,8,120,8/18/2024
15,54,58,8/18/2024
13,50,157,8/18/2024
8,63,49,8/18/2024
8,62,34,8/18/2024
4,16,26,8/19/2024
11,37,33,8/19/2024
9,3,14,8/19/2024
16,96,46,8/20/2024
7,95,61,8/21/2024
4,52,137,8/21/2024
13,77,132,8/22/2024
15,81,62,8/22/2024
17,61,23,8/23/2024
14,12,84,8/23/2024
11,61,176,8/23/2024
12,9,36,8/24/2024
2,16,140,8/25/2024
16,79,140,8/25/2024
13,91,121,8/25/2024
7,20,84,8/25/2024
12,78,8,8/26/2024
6,39,40,8/26/2024
3,58,29,8/27/2024
11,74,90,8/28/2024
1,68,24,8/29/2024
17,37,9,8/29/2024
18,83,115,8/29/2024
14,3,173,8/29/2024
9,86,30,8/29/2024
7,60,198,8/29/2024
19,24,83,8/30/2024
13,3,0,8/30/2024
17,84,160,8/30/2024
14,32,89,8/30/2024
8,97,74,8/30/2024
11,40,167,8/31/2024
9,74,78,8/31/2024
9,94,151,9/1/2024
15,68,28,9/1/2024
1,72,1,9/1/2024
6,12,112,9/2/2024
9,90,195,9/3/2024
16,8,173,9/3/2024
3,32,2,9/3/2024
4,11,17,9/3/2024
2,58,68,9/4/2024
12,94,43,9/4/2024
19,31,4,9/4/2024
3,42,148,9/5/2024
7,57,152,9/5/2024
12,17,48,9/5/2024
12,5,176,9/6/2024
4,47,172,9/6/2024
9,23,145,9/6/2024
14,20,115,9/7/2024
3,63,87,9/7/2024
11,30,134,9/8/2024
18,90,82,9/8/2024
10,93,119,9/8/2024
3,55,81,9/8/2024
11,55,115,9/8/2024
20,67,57,9/9/2024
9,41,30,9/9/2024
3,40,81,9/9/2024
16,17,126,9/9/2024
8,92,90,9/9/2024
2,41,41,9/10/2024
20,78,197,9/10/2024
12,3,41,9/11/2024
8,67,108,9/11/2024
20,53,126,9/11/2024
14,65,32,9/11/2024
10,70,12,9/12/2024
14,95,17,9/12/2024
3,79,154,9/12/2024
16,85,127,9/13/2024
4,69,180,9/14/2024
8,97,93,9/14/2024
13,98,121,9/14/2024
19,38,127,9/15/2024
13,72,150,9/15/2024
