sale_id,store_id,product_id,customer_id,quantity,sale_date
2383,19,49,163,6,10/23/2022
2384,4,54,171,3,10/23/2022
2385,2,59,379,3,10/23/2022
2386,8,98,275,4,10/23/2022
2387,3,96,130,4,10/24/2022
2388,4,71,481,6,10/24/2022
2389,9,65,275,5,10/25/2022
2390,4,75,183,1,10/25/2022
2391,5,81,385,1,10/25/2022
2392,3,91,134,3,10/26/2022
2393,8,75,237,3,10/26/2022
2394,8,90,213,5,10/26/2022
2395,19,38,394,5,10/26/2022
2396,14,62,392,4,10/27/2022
2397,13,55,369,3,10/27/2022
2398,13,21,61,1,10/28/2022
2399,9,36,310,5,10/28/2022
2400,10,48,129,4,10/28/2022
2401,17,64,43,6,10/28/2022
2402,19,46,74,1,10/29/2022
2403,7,78,324,3,10/29/2022
2404,13,18,473,6,10/29/2022
2405,11,53,236,3,10/29/2022
2406,2,60,97,1,10/30/2022
2407,12,21,236,6,10/30/2022
2408,6,33,436,3,10/30/2022
2409,7,82,142,5,10/30/2022
2410,6,97,189,3,11/1/2022
2411,16,94,347,4,11/1/2022
2412,17,86,258,5,11/1/2022
2413,15,67,421,4,11/2/2022
2414,3,83,372,1,11/2/2022
2415,8,33,368,3,11/3/2022
2416,6,48,470,4,11/3/2022
2417,6,89,398,4,11/3/2022
2418,10,37,134,5,11/4/2022
2419,14,65,463,2,11/4/2022
2420,5,39,394,5,11/4/2022
2421,1,42,130,3,11/5/2022
2422,4,25,463,3,11/5/2022
2423,16,7,195,3,11/5/2022
2424,13,50,389,2,11/5/2022
2425,5,72,446,1,11/6/2022
2426,9,34,171,2,11/6/2022
2427,16,94,155,3,11/6/2022
2428,18,55,277,4,11/7/2022
2429,1,11,80,5,11/8/2022
2430,2,64,418,5,11/8/2022
2431,20,61,392,1,11/9/2022
2432,6,74,270,5,11/9/2022
2433,13,48,249,4,11/9/2022
2434,8,62,483,3,11/10/2022
2435,18,75,4,4,11/11/2022
2436,18,65,337,5,11/11/2022
2437,6,67,234,5,11/11/2022
2438,5,33,18,3,11/12/2022
2439,4,91,180,5,11/12/2022
2440,16,99,200,5,11/13/2022
2441,10,83,331,1,11/13/2022
2442,14,37,474,5,11/13/2022
2443,16,48,259,6,11/14/2022
2444,15,65,233,5,11/15/2022
2445,19,5,306,2,11/15/2022
2446,6,90,378,1,11/15/2022
2447,5,87,163,3,11/15/2022
2448,1,11,418,6,11/15/2022
2449,4,81,13,2,11/16/2022
2450,3,56,438,5,11/16/2022
2451,5,76,388,3,11/16/2022
2452,7,87,7,5,11/16/2022
2453,13,80,389,3,11/17/2022
2454,13,55,417,2,11/18/2022
2455,17,20,201,2,11/18/2022
2456,14,6,322,4,11/19/2022
2457,16,88,29,5,11/20/2022
2458,17,91,294,5,11/20/2022
2459,1,33,406,1,11/20/2022
2460,19,65,278,5,11/20/2022
2461,19,95,344,6,11/22/2022
2462,5,51,470,3,11/23/2022
2463,6,51,175,5,11/23/2022
2464,18,21,117,2,11/23/2022
2465,3,5,417,2,11/23/2022
2466,11,38,125,1,11/23/2022
2467,11,30,32,3,11/24/2022
2468,20,56,305,3,11/24/2022
2469,11,71,454,2,11/24/2022
2470,5,51,408,2,11/24/2022
2471,15,94,102,4,11/25/2022
2472,13,35,433,5,11/25/2022
2473,13,41,451,2,11/25/2022
2474,1,94,319,1,11/26/2022
2475,12,30,393,4,11/26/2022
2476,17,10,17,1,11/26/2022
2477,20,61,481,1,11/27/2022
2478,12,30,408,4,11/27/2022
2479,12,55,319,1,11/28/2022
2480,6,74,212,5,11/29/2022
2481,8,76,439,2,11/29/2022
2482,15,14,415,5,11/29/2022
2483,2,58,111,5,11/30/2022
2484,20,21,283,1,11/30/2022
2485,14,15,490,2,11/30/2022
2486,9,15,422,1,11/30/2022
2487,18,92,371,6,12/1/2022
2488,1,42,108,4,12/1/2022
2489,7,17,69,3,12/2/2022
2490,9,21,315,5,12/3/2022
2491,18,57,264,2,12/3/2022
2492,16,98,124,2,12/4/2022
2493,8,56,239,4,12/4/2022
2494,4,79,91,3,12/5/2022
2495,13,99,320,3,12/5/2022
2496,15,70,488,2,12/5/2022
2497,6,5,112,3,12/5/2022
2498,11,84,394,1,12/5/2022
2499,5,50,333,3,12/6/2022
2500,7,89,122,3,12/6/2022
2501,17,14,168,4,12/6/2022
2502,12,97,120,2,12/6/2022
2503,1,75,102,2,12/7/2022
2504,18,28,48,4,12/7/2022
2505,9,21,283,4,12/7/2022
2506,8,3,131,5,12/7/2022
2507,8,74,446,2,12/8/2022
2508,14,42,129,3,12/8/2022
2509,5,37,345,4,12/8/2022
2510,9,56,70,5,12/9/2022
2511,7,54,57,3,12/9/2022
2512,10,70,269,5,12/9/2022
2513,20,84,210,3,12/10/2022
2514,1,91,498,3,12/10/2022
2515,11,65,196,1,12/10/2022
2516,1,42,331,6,12/10/2022
2517,16,94,303,4,12/10/2022
2518,8,5,401,3,12/11/2022
2519,17,65,442,3,12/11/2022
2520,15,27,387,4,12/11/2022
2521,19,52,70,4,12/11/2022
2522,10,95,140,1,12/11/2022
2523,9,49,229,1,12/11/2022
2524,5,37,498,3,12/11/2022
2525,9,95,70,2,12/13/2022
2526,4,61,214,5,12/13/2022
2527,14,92,468,3,12/14/2022
2528,16,38,352,3,12/14/2022
2529,5,69,311,6,12/14/2022
2530,9,65,267,2,12/14/2022
2531,13,63,344,3,12/15/2022
2532,9,6,127,4,12/16/2022
2533,6,34,272,2,12/16/2022
2534,4,90,242,1,12/16/2022
2535,1,36,24,1,12/16/2022
2536,5,100,481,1,12/17/2022
2537,16,99,366,1,12/17/2022
2538,10,90,28,2,12/17/2022
2539,5,100,376,4,12/17/2022
2540,9,36,444,3,12/18/2022
2541,5,9,229,4,12/18/2022
2542,9,26,212,5,12/19/2022
2543,15,33,276,2,12/19/2022
2544,1,62,93,4,12/19/2022
2545,17,87,275,2,12/19/2022
2546,5,31,439,3,12/20/2022
2547,11,50,331,2,12/20/2022
2548,11,89,139,2,12/21/2022
2549,2,73,229,5,12/22/2022
2550,16,40,338,3,12/23/2022
2551,2,78,367,4,12/24/2022
2552,6,39,28,1,12/24/2022
2553,15,61,470,3,12/25/2022
2554,15,72,52,3,12/25/2022
2555,1,65,169,2,12/25/2022
2556,18,65,489,3,12/27/2022
2557,5,66,384,3,12/27/2022
2558,20,91,405,1,12/28/2022
2559,1,78,443,2,12/29/2022
2560,2,31,276,1,12/29/2022
2561,7,59,294,1,12/29/2022
2562,4,17,181,1,12/30/2022
2563,7,3,329,3,12/30/2022
2564,19,59,492,3,12/30/2022
2565,20,67,302,4,12/30/2022
2566,6,53,495,5,12/30/2022
2567,3,14,410,6,12/30/2022
2568,18,70,285,2,12/30/2022
2569,7,14,99,5,12/31/2022
2570,1,84,239,3,12/31/2022
2571,4,100,51,3,12/31/2022
2572,20,3,91,3,1/1/2023
2573,3,41,288,3,1/1/2023
2574,18,76,291,2,1/2/2023
2575,11,25,435,1,1/2/2023
2576,12,73,334,3,1/2/2023
2577,19,4,471,1,1/2/2023
2578,3,31,264,2,1/3/2023
2579,16,83,272,2,1/3/2023
2580,20,55,378,4,1/4/2023
2581,12,57,237,2,1/4/2023
2582,4,64,395,1,1/4/2023
2583,15,90,372,3,1/4/2023
2584,15,77,397,4,1/5/2023
2585,9,53,281,2,1/5/2023
2586,19,13,437,1,1/5/2023
2587,19,57,379,1,1/5/2023
2588,19,17,207,4,1/6/2023
2589,4,100,230,1,1/6/2023
2590,3,21,43,2,1/7/2023
2591,11,68,262,1,1/7/2023
2592,18,73,493,3,1/7/2023
2593,18,7,494,3,1/7/2023
2594,13,12,422,1,1/8/2023
2595,19,68,308,4,1/8/2023
2596,8,81,492,4,1/8/2023
2597,4,23,81,3,1/9/2023
2598,13,94,254,4,1/10/2023
2599,13,62,151,1,1/10/2023
2600,8,68,495,3,1/10/2023
2601,20,62,489,2,1/10/2023
2602,11,61,13,3,1/10/2023
2603,3,68,368,4,1/10/2023
2604,18,12,300,3,1/10/2023
2605,9,76,318,2,1/11/2023
2606,1,98,358,2,1/11/2023
2607,13,71,485,2,1/12/2023
2608,7,48,142,3,1/12/2023
2609,8,78,314,3,1/12/2023
2610,16,38,435,2,1/12/2023
2611,12,54,375,4,1/12/2023
2612,9,5,172,2,1/13/2023
2613,16,94,160,3,1/13/2023
2614,6,61,378,3,1/13/2023
2615,12,84,486,4,1/14/2023
2616,20,54,85,3,1/14/2023
2617,2,79,332,2,1/16/2023
2618,18,100,497,2,1/17/2023
2619,11,89,128,4,1/18/2023
2620,18,67,234,4,1/18/2023
2621,19,44,12,2,1/19/2023
2622,3,46,341,4,1/20/2023
2623,19,31,211,2,1/20/2023
2624,5,93,450,2,1/20/2023
2625,8,11,186,2,1/21/2023
2626,11,84,464,4,1/22/2023
2627,4,78,27,1,1/22/2023
2628,13,35,22,1,1/22/2023
2629,19,52,381,2,1/23/2023
2630,11,57,193,3,1/23/2023
2631,3,100,99,3,1/24/2023
2632,17,44,201,1,1/24/2023
2633,13,95,378,3,1/24/2023
2634,6,4,26,1,1/26/2023
2635,19,4,155,3,1/26/2023
2636,16,44,286,1,1/28/2023
2637,5,36,52,4,1/28/2023
2638,17,18,46,1,1/29/2023
2639,19,6,169,2,1/29/2023
2640,3,79,28,4,1/30/2023
2641,8,23,291,3,1/30/2023
2642,1,90,424,2,1/31/2023
2643,3,4,487,2,1/31/2023
2644,18,33,211,2,1/31/2023
2645,8,86,185,4,2/1/2023
2646,1,77,446,1,2/1/2023
2647,12,56,175,3,2/1/2023
2648,8,51,314,2,2/2/2023
2649,16,24,98,3,2/3/2023
2650,11,22,197,2,2/3/2023
2651,17,29,162,1,2/4/2023
2652,14,78,186,1,2/4/2023
2653,6,14,396,3,2/4/2023
2654,4,11,267,4,2/5/2023
2655,13,71,400,1,2/6/2023
2656,19,78,165,3,2/6/2023
2657,7,8,18,1,2/6/2023
2658,20,68,47,2,2/7/2023
2659,11,38,483,4,2/7/2023
2660,20,50,360,2,2/8/2023
2661,13,3,261,1,2/8/2023
2662,20,61,485,2,2/8/2023
2663,15,71,390,3,2/9/2023
2664,14,35,131,4,2/9/2023
2665,15,66,126,4,2/9/2023
2666,20,48,60,3,2/10/2023
2667,13,63,325,3,2/10/2023
2668,7,99,38,4,2/10/2023
2669,15,49,252,4,2/11/2023
2670,13,34,234,1,2/12/2023
2671,9,52,115,3,2/12/2023
2672,3,48,457,4,2/12/2023
2673,20,25,410,1,2/14/2023
2674,12,46,26,1,2/14/2023
2675,4,96,77,4,2/14/2023
2676,16,57,411,1,2/14/2023
2677,5,61,419,1,2/14/2023
2678,12,37,146,1,2/15/2023
2679,4,35,29,2,2/15/2023
2680,6,24,36,2,2/15/2023
2681,8,3,302,1,2/15/2023
2682,9,30,76,3,2/15/2023
2683,19,31,72,2,2/15/2023
2684,5,54,84,2,2/15/2023
2685,5,93,208,2,2/15/2023
2686,14,47,100,3,2/15/2023
2687,12,34,386,4,2/16/2023
2688,1,69,287,5,2/16/2023
2689,14,22,372,5,2/16/2023
2690,11,84,461,1,2/17/2023
2691,8,15,461,4,2/17/2023
2692,6,51,284,3,2/17/2023
2693,14,16,114,2,2/17/2023
2694,16,10,42,1,2/17/2023
2695,2,39,237,3,2/17/2023
2696,8,42,56,4,2/18/2023
2697,12,95,195,3,2/18/2023
2698,17,90,111,4,2/18/2023
2699,12,24,376,2,2/18/2023
2700,14,21,440,1,2/18/2023
2701,17,90,374,4,2/19/2023
2702,12,73,245,4,2/19/2023
2703,14,6,250,2,2/19/2023
2704,10,40,25,3,2/20/2023
2705,18,10,184,2,2/20/2023
2706,4,61,307,4,2/20/2023
2707,3,88,313,2,2/21/2023
2708,19,68,195,2,2/22/2023
2709,14,33,489,1,2/22/2023
2710,16,71,286,4,2/23/2023
2711,7,6,2,2,2/23/2023
2712,6,64,374,2,2/24/2023
2713,5,21,121,2,2/24/2023
2714,6,45,281,4,2/24/2023
2715,8,19,391,2,2/24/2023
2716,12,35,108,4,2/25/2023
2717,16,32,495,1,2/25/2023
2718,1,77,279,3,2/25/2023
2719,14,18,370,2,2/25/2023
2720,4,82,14,2,2/26/2023
2721,7,90,269,3,2/27/2023
2722,20,64,429,3,2/27/2023
2723,3,39,457,5,2/27/2023
2724,18,86,437,2,2/27/2023
2725,3,79,247,2,3/1/2023
2726,15,87,268,2,3/1/2023
2727,9,80,465,1,3/1/2023
2728,1,17,396,2,3/1/2023
2729,16,86,367,2,3/1/2023
2730,14,22,207,5,3/1/2023
2731,13,1,440,1,3/1/2023
2732,20,95,84,3,3/2/2023
2733,13,4,108,5,3/2/2023
2734,11,52,334,2,3/2/2023
2735,14,5,147,5,3/2/2023
2736,7,72,241,3,3/3/2023
2737,6,83,143,4,3/4/2023
2738,14,12,485,3,3/4/2023
2739,10,35,175,4,3/4/2023
2740,5,40,270,1,3/5/2023
2741,11,38,217,1,3/5/2023
2742,1,69,276,4,3/5/2023
2743,14,97,398,2,3/6/2023
2744,17,13,94,2,3/6/2023
2745,10,43,320,1,3/6/2023
2746,4,86,332,3,3/6/2023
2747,15,42,147,4,3/6/2023
2748,11,80,46,1,3/7/2023
2749,13,41,343,5,3/7/2023
2750,11,50,254,2,3/8/2023
2751,19,80,476,3,3/8/2023
2752,5,56,295,2,3/8/2023
2753,9,9,260,3,3/9/2023
2754,19,70,446,1,3/10/2023
2755,3,40,83,1,3/10/2023
2756,3,88,131,2,3/10/2023
2757,4,39,251,3,3/11/2023
2758,13,2,67,3,3/12/2023
2759,11,71,246,1,3/12/2023
2760,13,80,302,3,3/12/2023
2761,6,70,294,1,3/12/2023
2762,7,82,165,1,3/13/2023
2763,20,97,331,4,3/14/2023
2764,18,67,336,3,3/14/2023
2765,19,90,188,5,3/14/2023
2766,6,79,16,4,3/15/2023
2767,5,79,401,3,3/15/2023
2768,19,16,323,4,3/15/2023
2769,14,33,254,2,3/15/2023
2770,1,36,354,4,3/15/2023
2771,16,27,298,3,3/16/2023
2772,14,11,338,4,3/16/2023
2773,2,87,5,2,3/16/2023
2774,9,11,314,1,3/17/2023
2775,11,25,226,2,3/17/2023
2776,19,86,476,3,3/18/2023
2777,20,35,401,1,3/18/2023
2778,16,5,199,2,3/18/2023
2779,11,68,360,3,3/18/2023
2780,8,99,186,3,3/19/2023
2781,4,74,40,4,3/19/2023
2782,10,43,464,4,3/19/2023
2783,10,92,161,1,3/19/2023
2784,5,75,124,2,3/20/2023
2785,6,47,217,2,3/20/2023
2786,9,2,494,1,3/21/2023
2787,5,83,354,5,3/21/2023
2788,11,25,75,5,3/22/2023
2789,9,21,100,2,3/22/2023
2790,9,11,40,2,3/23/2023
2791,11,6,393,4,3/23/2023
2792,1,44,274,3,3/23/2023
2793,3,81,266,1,3/24/2023
2794,12,14,191,5,3/24/2023
2795,7,84,333,2,3/24/2023
2796,2,31,39,3,3/25/2023
2797,18,7,146,3,3/25/2023
2798,2,17,88,1,3/25/2023
2799,8,8,80,3,3/26/2023
2800,12,10,437,1,3/26/2023
2801,8,34,141,3,3/26/2023
2802,4,62,217,3,3/27/2023
2803,13,58,319,1,3/27/2023
2804,13,30,69,2,3/27/2023
2805,12,67,289,3,3/27/2023
2806,5,26,17,1,3/27/2023
2807,12,76,482,2,3/27/2023
2808,7,43,248,5,3/28/2023
2809,16,49,161,3,3/28/2023
2810,19,44,496,3,3/28/2023
2811,13,5,461,2,3/28/2023
2812,9,77,87,2,3/29/2023
2813,19,63,275,2,3/29/2023
2814,4,58,255,1,3/29/2023
2815,6,59,246,3,3/29/2023
2816,14,2,161,4,3/29/2023
2817,5,63,387,4,3/29/2023
2818,17,11,205,4,3/31/2023
2819,4,30,396,2,3/31/2023
2820,7,91,420,3,3/31/2023
2821,11,32,390,5,4/2/2023
2822,7,68,446,4,4/2/2023
2823,11,65,56,4,4/3/2023
2824,14,14,369,1,4/4/2023
2825,11,57,88,1,4/5/2023
2826,15,21,110,3,4/5/2023
2827,17,47,270,2,4/5/2023
2828,16,36,206,3,4/6/2023
2829,16,98,163,4,4/6/2023
2830,13,54,348,2,4/6/2023
2831,10,62,418,4,4/7/2023
2832,9,6,221,1,4/7/2023
2833,13,31,482,2,4/7/2023
2834,3,72,264,2,4/8/2023
2835,3,91,495,5,4/9/2023
2836,8,59,296,1,4/9/2023
2837,6,11,465,1,4/9/2023
2838,15,47,116,5,4/9/2023
2839,19,73,116,2,4/9/2023
2840,5,81,319,3,4/10/2023
2841,20,1,377,4,4/10/2023
2842,7,74,400,1,4/10/2023
2843,4,4,406,3,4/10/2023
2844,16,89,311,3,4/10/2023
2845,10,27,144,3,4/10/2023
2846,17,13,317,4,4/11/2023
2847,16,28,308,4,4/11/2023
2848,4,63,377,3,4/11/2023
2849,9,13,405,2,4/12/2023
2850,5,87,493,5,4/12/2023
2851,5,54,234,5,4/13/2023
2852,7,93,173,4,4/13/2023
2853,6,63,488,3,4/13/2023
2854,8,35,428,2,4/14/2023
2855,13,3,361,2,4/14/2023
2856,9,62,306,4,4/15/2023
2857,7,69,255,4,4/15/2023
2858,15,94,391,4,4/15/2023
2859,10,13,288,1,4/15/2023
2860,2,39,185,2,4/15/2023
2861,16,53,216,3,4/16/2023
2862,9,92,403,1,4/16/2023
2863,14,47,133,2,4/16/2023
2864,3,34,432,4,4/16/2023
2865,14,89,342,2,4/16/2023
2866,1,73,120,4,4/17/2023
2867,2,62,146,4,4/17/2023
2868,10,11,2,2,4/17/2023
2869,1,90,36,3,4/17/2023
2870,2,24,342,4,4/18/2023
2871,8,64,134,3,4/18/2023
2872,8,77,409,4,4/19/2023
2873,9,7,42,3,4/20/2023
2874,2,68,30,4,4/20/2023
2875,14,20,15,4,4/20/2023
2876,1,24,358,3,4/21/2023
2877,5,66,217,2,4/21/2023
2878,2,11,443,1,4/21/2023
2879,3,31,125,3,4/21/2023
2880,5,62,352,2,4/21/2023
2881,6,22,491,2,4/21/2023
2882,16,27,332,3,4/21/2023
2883,3,60,147,1,4/22/2023
2884,16,42,414,5,4/22/2023
2885,19,67,225,5,4/22/2023
2886,6,59,417,2,4/22/2023
2887,16,8,215,1,4/23/2023
2888,14,94,244,5,4/24/2023
2889,16,87,415,3,4/24/2023
2890,8,60,241,1,4/25/2023
2891,8,59,385,5,4/25/2023
2892,13,74,125,1,4/26/2023
2893,14,49,249,2,4/26/2023
2894,6,40,172,4,4/27/2023
2895,5,25,496,4,4/28/2023
2896,15,68,302,1,4/28/2023
2897,6,87,112,5,4/29/2023
2898,8,49,145,2,4/29/2023
2899,17,12,285,4,4/29/2023
2900,14,13,180,3,4/29/2023
2901,5,85,89,4,4/29/2023
2902,18,35,206,1,4/29/2023
2903,20,89,348,1,4/30/2023
2904,15,24,363,1,4/30/2023
2905,12,57,187,3,4/30/2023
2906,13,20,315,3,4/30/2023
2907,14,54,280,3,5/1/2023
2908,9,65,290,1,5/1/2023
2909,1,19,260,4,5/1/2023
2910,9,6,460,3,5/2/2023
2911,11,45,421,4,5/3/2023
2912,18,22,430,2,5/3/2023
2913,5,20,429,3,5/3/2023
2914,20,84,445,1,5/4/2023
2915,18,9,464,3,5/4/2023
2916,10,97,300,4,5/4/2023
2917,4,72,241,1,5/4/2023
2918,17,72,198,4,5/4/2023
2919,7,85,150,4,5/4/2023
2920,13,14,130,4,5/5/2023
2921,19,12,413,5,5/5/2023
2922,16,93,44,3,5/5/2023
2923,8,26,85,5,5/5/2023
2924,19,20,395,3,5/6/2023
2925,2,22,188,2,5/6/2023
2926,19,37,17,2,5/6/2023
2927,11,66,297,4,5/7/2023
2928,11,30,308,5,5/8/2023
2929,10,10,474,4,5/9/2023
2930,20,2,453,2,5/9/2023
2931,4,65,236,2,5/10/2023
2932,2,72,6,3,5/10/2023
2933,20,91,417,3,5/10/2023
2934,5,85,267,3,5/11/2023
2935,14,69,112,2,5/11/2023
2936,6,81,44,5,5/11/2023
2937,3,33,40,1,5/12/2023
2938,7,44,226,3,5/12/2023
2939,16,10,319,4,5/12/2023
2940,1,92,491,3,5/12/2023
2941,16,98,323,4,5/12/2023
2942,4,6,120,3,5/13/2023
2943,7,31,409,4,5/13/2023
2944,2,87,377,4,5/14/2023
2945,1,65,11,4,5/14/2023
2946,4,12,300,4,5/15/2023
2947,14,60,91,5,5/15/2023
2948,2,78,464,1,5/15/2023
2949,6,13,426,1,5/15/2023
2950,1,70,272,1,5/16/2023
2951,13,62,431,5,5/16/2023
2952,8,46,112,1,5/17/2023
2953,17,57,73,3,5/17/2023
2954,20,82,51,1,5/18/2023
2955,15,15,455,1,5/18/2023
2956,3,27,237,3,5/19/2023
2957,6,7,67,5,5/19/2023
2958,7,73,282,1,5/20/2023
2959,14,78,414,1,5/20/2023
2960,10,53,206,3,5/20/2023
2961,18,64,392,1,5/21/2023
2962,14,81,387,4,5/21/2023
2963,13,2,359,2,5/21/2023
2964,18,94,334,4,5/22/2023
2965,12,5,120,4,5/23/2023
2966,6,85,107,1,5/23/2023
2967,16,27,7,4,5/23/2023
2968,20,76,349,1,5/23/2023
2969,19,28,385,3,5/23/2023
2970,9,58,75,1,5/24/2023
2971,20,21,325,1,5/24/2023
2972,8,59,345,2,5/25/2023
2973,20,83,391,2,5/25/2023
2974,9,37,122,2,5/25/2023
2975,19,88,91,1,5/26/2023
2976,17,37,392,3,5/26/2023
2977,10,16,282,2,5/26/2023
2978,2,23,162,4,5/27/2023
2979,8,75,418,1,5/27/2023
2980,3,24,391,2,5/27/2023
2981,4,40,210,4,5/27/2023
2982,10,53,236,4,5/27/2023
2983,5,61,6,3,5/27/2023
2984,5,92,352,3,5/27/2023
2985,10,44,119,4,5/28/2023
2986,4,89,67,4,5/28/2023
2987,7,31,370,4,5/28/2023
2988,20,37,416,4,5/28/2023
2989,17,92,200,3,5/28/2023
2990,8,67,195,4,5/29/2023
2991,12,79,296,3,5/29/2023
2992,20,80,483,2,5/29/2023
2993,12,48,257,4,5/29/2023
2994,19,16,23,1,5/29/2023
2995,16,80,30,3,5/30/2023
2996,16,6,96,2,5/30/2023
2997,18,12,440,2,5/30/2023
2998,5,32,265,5,5/30/2023
2999,3,53,253,4,5/30/2023
3000,3,28,329,1,5/30/2023
3001,10,64,257,2,6/1/2023
3002,12,61,336,4,6/1/2023
3003,1,6,468,3,6/1/2023
3004,4,27,459,3,6/1/2023
3005,18,89,13,1,6/1/2023
3006,9,32,416,2,6/2/2023
3007,19,91,189,2,6/2/2023
3008,4,76,129,1,6/3/2023
3009,15,73,143,2,6/3/2023
3010,3,82,290,3,6/4/2023
3011,9,90,64,1,6/4/2023
3012,1,5,155,2,6/5/2023
3013,19,12,25,1,6/5/2023
3014,18,88,468,3,6/5/2023
3015,14,53,407,3,6/6/2023
3016,6,64,255,2,6/6/2023
3017,15,60,259,2,6/7/2023
3018,17,56,87,2,6/7/2023
3019,15,68,263,4,6/8/2023
3020,12,40,463,4,6/9/2023
3021,4,30,170,1,6/9/2023
3022,6,17,192,2,6/10/2023
3023,2,62,138,2,6/10/2023
3024,19,30,495,3,6/10/2023
3025,14,30,102,3,6/11/2023
3026,16,43,459,2,6/11/2023
3027,19,49,487,2,6/11/2023
3028,5,89,233,4,6/11/2023
3029,19,54,230,2,6/11/2023
3030,4,46,417,2,6/11/2023
3031,13,52,33,3,6/11/2023
3032,18,52,111,3,6/12/2023
3033,5,9,252,4,6/12/2023
3034,3,44,166,1,6/13/2023
3035,16,34,266,4,6/13/2023
3036,10,17,495,5,6/13/2023
3037,5,25,426,1,6/13/2023
3038,10,71,491,1,6/13/2023
3039,12,27,299,6,6/16/2023
3040,4,84,487,2,6/16/2023
3041,16,61,76,3,6/16/2023
3042,20,5,267,1,6/16/2023
3043,15,73,292,4,6/16/2023
3044,15,35,181,1,6/17/2023
3045,18,17,64,3,6/17/2023
3046,5,40,40,1,6/17/2023
3047,6,78,428,5,6/18/2023
3048,11,53,339,5,6/18/2023
3049,17,49,352,1,6/18/2023
3050,6,11,169,5,6/18/2023
3051,13,89,477,2,6/18/2023
3052,8,11,126,3,6/19/2023
3053,2,17,427,3,6/19/2023
3054,15,51,162,3,6/19/2023
3055,11,67,74,3,6/19/2023
3056,20,35,203,3,6/20/2023
3057,5,95,131,4,6/21/2023
3058,17,10,240,1,6/21/2023
3059,12,39,357,4,6/21/2023
3060,4,75,204,1,6/21/2023
3061,18,8,239,1,6/21/2023
3062,18,99,21,3,6/22/2023
3063,4,27,167,4,6/23/2023
3064,15,71,452,1,6/23/2023
3065,2,85,7,1,6/24/2023
3066,11,71,338,3,6/24/2023
3067,9,51,99,1,6/25/2023
3068,7,1,41,4,6/26/2023
3069,8,26,25,1,6/26/2023
3070,9,36,318,1,6/26/2023
3071,20,36,16,1,6/27/2023
3072,18,39,289,5,6/28/2023
3073,11,45,339,1,6/30/2023
3074,5,10,172,3,6/30/2023
3075,19,89,46,5,6/30/2023
3076,12,5,151,4,7/1/2023
3077,16,61,256,4,7/1/2023
3078,12,68,82,4,7/1/2023
3079,13,66,111,4,7/1/2023
3080,15,11,463,6,7/1/2023
3081,9,18,111,1,7/1/2023
3082,9,57,478,3,7/2/2023
3083,8,64,379,1,7/3/2023
3084,6,4,10,3,7/4/2023
3085,13,14,94,5,7/4/2023
3086,13,97,197,2,7/4/2023
3087,1,92,485,1,7/5/2023
3088,1,12,417,5,7/5/2023
3089,11,81,403,5,7/5/2023
3090,15,96,472,5,7/5/2023
3091,5,14,328,5,7/5/2023
3092,9,72,197,4,7/5/2023
3093,10,32,33,5,7/7/2023
3094,14,47,63,5,7/7/2023
3095,3,28,31,1,7/8/2023
3096,6,39,326,4,7/8/2023
3097,14,29,451,1,7/8/2023
3098,16,64,141,1,7/8/2023
3099,13,77,117,4,7/9/2023
3100,17,12,479,3,7/9/2023
3101,10,49,91,1,7/9/2023
3102,13,38,270,2,7/10/2023
3103,8,40,295,2,7/10/2023
3104,8,86,383,2,7/11/2023
3105,9,72,80,4,7/12/2023
3106,11,93,37,2,7/12/2023
3107,6,27,297,4,7/12/2023
3108,1,24,393,1,7/13/2023
3109,5,53,159,2,7/13/2023
3110,7,27,458,6,7/13/2023
3111,9,28,258,2,7/13/2023
3112,20,72,475,3,7/13/2023
3113,13,67,269,5,7/14/2023
3114,18,43,12,5,7/14/2023
3115,4,57,259,2,7/15/2023
3116,12,70,101,4,7/15/2023
3117,8,24,357,3,7/17/2023
3118,6,89,135,4,7/17/2023
3119,14,25,283,5,7/17/2023
3120,9,57,480,4,7/18/2023
3121,18,46,385,3,7/19/2023
3122,9,23,20,4,7/19/2023
3123,5,29,260,4,7/19/2023
3124,16,26,66,1,7/20/2023
3125,13,58,178,3,7/20/2023
3126,17,3,105,2,7/21/2023
3127,1,71,453,3,7/21/2023
3128,7,87,474,5,7/22/2023
3129,3,83,63,2,7/22/2023
3130,2,27,125,4,7/23/2023
3131,11,67,452,3,7/23/2023
3132,19,48,297,1,7/23/2023
3133,15,16,211,5,7/23/2023
3134,2,39,490,2,7/24/2023
3135,9,13,158,5,7/24/2023
3136,15,100,106,1,7/24/2023
3137,20,64,63,2,7/24/2023
3138,3,96,447,4,7/26/2023
3139,11,100,65,5,7/27/2023
3140,9,61,404,1,7/27/2023
3141,15,67,47,5,7/27/2023
3142,1,96,217,5,7/28/2023
3143,16,40,374,5,7/28/2023
3144,4,63,110,4,7/29/2023
3145,10,69,209,5,7/29/2023
3146,13,98,65,2,7/29/2023
3147,1,4,205,2,7/29/2023
3148,8,98,209,2,7/30/2023
3149,6,24,213,3,7/30/2023
3150,11,45,113,3,7/30/2023
3151,16,39,424,1,7/30/2023
3152,11,68,300,2,7/31/2023
3153,16,38,182,4,7/31/2023
3154,20,52,219,1,7/31/2023
3155,8,74,39,1,7/31/2023
3156,1,3,255,3,7/31/2023
3157,14,23,226,1,8/1/2023
3158,4,31,294,5,8/2/2023
